Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
pnxah.pages.dev,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,0,0,0,0,1
livrariadavilla.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
att-106578.weeblysite.com,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,1
flow.page,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,25,0,0,0,0,0,1
yahososlogin.mudrupatro.workers.dev,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
drive.google.com,0,0,1,4,0,0,0,0,0,26,0,-1,-1,-1,-1,1
pub-4e9d559e11c54314b7639d20c3d13682.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,26,0,1,0,0,0,1
pub-9bae049ea9344f538b82bc4ac296541f.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
5e2iv4.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
mdnfk.weebly.com,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1
form.jotform.com,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,1
secure-coinjar-auth.webflow.io,0,0,0,0,0,0,0,1,0,11,0,-1,-1,-1,-1,1
hvnxlsx.top,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1
ipfs.eth.aragon.network,0,0,1,3,0,0,0,0,0,7,0,0,0,0,0,1
abv-104201.square.site,0,0,0,0,0,0,0,1,0,5,0,-1,-1,-1,-1,1
docs.google.com,0,0,1,4,0,0,0,0,0,26,0,1,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,0,0,0,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,22,0,0,0,0,0,1
avon-gradient.ru,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,26,0,1,0,0,0,1
mail.daffodil-nordic.com,0,0,0,2,0,0,0,1,0,4,0,0,0,0,0,1
sijes65370.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1
ipfs.eth.aragon.network,0,0,1,2,0,0,0,0,0,7,0,1,0,0,0,1
posttracktechsolutions.top,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,1
t-mobil-28c13.web.app,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
flow.page,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,1
btmoreserve.weebly.com,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1
pub-8ff9f2b7d39f44c18425eca0f23a98b9.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
attcheckpoint.univer.se,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1
swaip-poocoin-app.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
pub-54b175b9319846a986a7e09e36f5e1a6.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
dogemao.cn,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
mtcocom8.weebly.com,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1
per-er.top,0,0,0,1,0,0,0,1,0,0,1,-1,-1,-1,-1,1
pub-c4527fc9701b40afae948754aaca12f6.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
hoo.be,0,0,0,2,0,0,0,0,0,19,0,0,0,0,0,1
ipfs.eth.aragon.network,0,0,1,3,0,0,0,0,0,7,0,0,0,0,0,1
caja-de-ahorroscreditcard.hstn.me,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,0,0,0,0,1
btcarl.onepage.me,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1
bafkreiabebcjgv7kbgxw3nojefpa5pv4pllmslghj5ycotybpx63oa5exu.ipfs.cf-ipfs.com,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,26,0,1,0,0,0,1
bafybeicgwzobtt3hnlj7w2stcggtzahua2xbz32ynoaqk4khb5zb5mfdka.ipfs.cf-ipfs.com,0,0,1,0,0,0,0,1,0,5,0,-1,-1,-1,-1,1
portalagzwisscom.sviluppo.host,0,0,0,1,0,0,0,0,0,7,0,-1,-1,-1,-1,1
e-ea5.pages.dev,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
auth-bper-it.cfolks.pl,0,0,0,3,0,0,0,1,0,4,0,-1,-1,-1,-1,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,0,0,0,0,1
pub-ede82ca71f144ac5a6b3872f14b5efc7.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
cakeresume.com,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,1
pub-244225b6dd0e404291c857fafd588b4f.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
m2625.godaddysites.com,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,0,0,0,0,1
mxs-collabland.pages.dev,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
metemiskalogio.gitbook.io,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,1
t.ly,0,0,0,1,0,0,0,0,0,14,0,-1,-1,-1,-1,1
cp-serverdata393030.web.app,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
ridgewaykite.com,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1
imporacesliration.github.io,0,0,1,3,0,0,0,0,0,1,1,-1,-1,-1,-1,1
service2.igs739.com,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,1
sites.google.com,0,0,1,2,0,0,0,0,0,26,0,0,0,0,1,1
radarapp24hinfoupdate.kansas.workers.dev,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
aeon.co.jo.aoqva.cn,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1
ipfs.eth.aragon.network,0,0,1,2,0,0,0,0,0,7,0,0,0,0,0,1
attcom-104553.weeblysite.com,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,1
corrector.co,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,0,0,0,0,1
pub-db0cab2943164f94b814c3744500c3d0.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
pub-722720be67154192a1102b2cf085d306.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
preference-centers.web.app,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
pub-6cd42ae477524f78845948329ef9cfb9.r2.dev,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
webmail-105114.weeblysite.com,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,1
pub-bc0476dd3cd34986b038831c92bbbc7f.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
ipfs.io,0,0,1,2,0,0,0,0,0,10,0,0,0,0,0,1
06b6c3e4.4c21cd39c00a0cd129c093be.workers.dev,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
mandgtrustlimited.com,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,1
chiefquiz.org,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1
t.co,0,0,0,1,0,0,1,0,0,14,0,-1,-1,-1,-1,1
pub-81af71a68fd0413e9ca40fab8a732b95.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
ipfs.eth.aragon.network,0,0,1,2,0,0,0,0,0,7,0,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,0,0,0,0,1
shorturl.at,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,22,0,0,0,0,0,1
reregister40.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,1
ctrtz.com,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,1
pub-3efbe8a95b524eff8a2efd2b1045adbb.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
issuereportdesk-273a.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,-1,-1,-1,-1,1
tb915hdh89.mfs.gg,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
blockdapps-acc.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1
deauthc42-currntlyhc.surge.sh,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,1
bzilcoese.web.app,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
beta-track.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
calcluapbisa.webcindario.com,0,0,0,1,0,0,0,0,0,23,0,1,0,0,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,22,0,0,0,0,0,1
rezerwacjalokal-dpd.751796502.com,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1
help-metmsformask.gitbook.io,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,1
pub-112435e5fc2a4992b7005f352c4d5d76.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
gamehaven-7876f.web.app,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
projetadigital.za.com,0,0,0,1,0,0,0,0,1,1,1,-1,-1,-1,-1,1
docs.google.com,0,0,1,3,0,0,0,0,0,26,0,1,0,0,0,1
bafybeihmwtc3dcvi7qsiv6hqq42gxfypnmawndi6tkm6wwuufxom4lphte.ipfs.cf-ipfs.com,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,1
omurc.pages.dev,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
casestudyouiazza.pages.dev,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
hidden-breeze-c96c.bepodopesoso3226.workers.dev,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
corierservices1.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1
qontomsg01.web.app,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
cf-ipfs.com,0,0,1,2,0,0,0,1,0,5,0,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,0,0,0,0,1
vxi3y6.webwave.dev,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1
realorigin.org,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,1
l4rszr3nc.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,1
cancelar-aqui-10.webcindario.com,0,0,0,0,0,0,0,1,0,23,0,1,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,0,0,0,0,1
bafybeif6b6kuk5nxhhthxigi2ifwsj53bns4jl6wfinnbxig5jhvriwcdu.ipfs.cf-ipfs.com,0,0,1,1,1,0,0,1,0,5,0,0,0,0,0,1
accounts-conibase.do,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,26,0,1,0,0,0,1
secure-login-netflix.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1
vanicadaranebanistercaris.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
pub-8126e9f9fcb5440a8481f8d055f57b57.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
postauthority.top,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,1
ipfs.eth.aragon.network,0,0,1,2,0,0,0,0,0,7,0,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,0,0,0,0,1
aol-108242.weeblysite.com,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,1
psc.vhl.mybluehost.me,0,0,1,1,0,0,0,0,0,7,0,-1,-1,-1,-1,1
davbord9.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1
euc289.com,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,0,0,0,0,1
help--metaamask--web.webflow.io,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,1
wsadafjugk.cyou,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1
cloudflare-ipfs.com,0,0,1,3,0,0,0,1,0,6,0,0,0,0,0,1
att-107120.weeblysite.com,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,1
chohnson.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
inshaesrdtgufytdrsxdtfyguuyftdrszxdfytdrsdtfyguuyftdrsdtfy.pages.dev,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
sp129990.sitebeat.crazydomains.com,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1
biiitiiiaaa.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
yahoo82827282.weebly.com,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1
commn-auth0.web.app,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
botss-new.clicketcloud.com,0,0,0,0,0,0,0,1,1,1,1,-1,-1,-1,-1,1
socrate-f3de3e.ingress-daribow.ewp.live,0,0,1,5,0,0,0,1,0,2,0,-1,-1,-1,-1,1
ipfs.eth.aragon.network,0,0,1,2,0,0,0,0,0,7,0,0,0,0,0,1
pub-093d4a39ce1b48a8b213b65b510e96eb.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
pub-1ef4550ec14d4545978b43b4d9f8e78c.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1
prtems9-post.cyou,0,0,0,1,0,0,0,1,0,0,1,-1,-1,-1,-1,1
gobmx.org,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1
login-screen-108648.weeblysite.com,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,1
reload-page-100055445645.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
distritonorte.com.mx,0,0,1,3,0,0,0,0,0,5,0,0,0,0,0,1
rogers-mail-105851.weeblysite.com,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,0,0,0,0,1
pub-2aba7f499e5d442f9f23478775934403.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,0,0,0,0,1
comusoportecam-produccion.appspot.com,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
attwebattnet11.weebly.com,0,0,0,0,0,0,0,0,0,18,0,-1,-1,-1,-1,1
docs.google.com,0,0,1,3,0,0,0,0,0,26,0,1,0,0,0,1
t.co,0,0,0,1,0,0,1,0,0,14,0,-1,-1,-1,-1,1
cloudflare-ipfs.com,0,0,1,3,0,0,0,1,0,6,0,0,0,0,0,1
worker-tiny-heart-721f.belkys-sunshinelifehealth.workers.dev,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
check-case-2058.web.app,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
bit.ly,0,0,0,1,0,0,1,0,0,16,0,0,0,0,0,1
cf-ipfs.com,0,0,1,3,0,0,0,1,0,5,0,0,0,0,0,1
help-center-56.surge.sh,0,0,0,0,0,0,0,1,0,9,0,-1,-1,-1,-1,1
hostopro.com,0,0,0,3,0,0,0,0,0,1,0,-1,-1,-1,-1,1
ipfs.best-practice.se,0,0,1,3,1,0,0,1,0,14,0,0,0,0,0,1
ipfs.eth.aragon.network,0,0,1,2,0,0,0,0,0,7,0,0,0,0,0,1
wfskennethyoung038.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1
43.156.7.24,0,0,1,3,1,0,0,0,0,1,1,-1,-1,-1,-1,1
att-indexmembers.web.app,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
docs.google.com,0,0,1,3,0,0,0,0,0,26,0,1,0,0,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,37,0,0,0,0,0,1
axsdsd.webcindario.com,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,1
skyprep-filepicker-uploads.s3.amazonaws.com,0,0,1,1,1,0,0,1,0,18,0,0,0,0,0,1
dappclaimgive.pages.dev,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
abv-101414.weeblysite.com,0,0,0,0,0,0,0,1,0,11,0,-1,-1,-1,-1,1
lounoin.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
ipfs.io,0,0,1,2,0,0,0,0,0,10,0,1,0,0,0,1
wmailer-cupdate-meadow-bdfa.rarkidospe.workers.dev,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
my02-bill-renewal.com,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,0,0,0,0,1
hyperfollow.com,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1
pub-05ac5e9bbd614ca482ca1255c2e7251f.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
xhghila.njctyopl.workers.dev,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,0,0,0,0,1
ipfs.eth.aragon.network,0,0,1,3,1,0,0,0,0,7,0,0,0,0,0,1
telstra-105629.weeblysite.com,0,0,0,0,0,0,0,1,0,11,0,-1,-1,-1,-1,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,0,0,0,0,1
pub-f4a72e7216b44d24addf91fedb99ba11.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
ionos-100951.weeblysite.com,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,1
bafkreic3q22kc74bfvphsgju7py6rdtn5iczd7f6zkh3giwf6ijppmylra.ipfs.nftstorage.link,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1
pub-e276ef61aba84ba59177f6ef27300ffd.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
igkm52.webwave.dev,0,0,0,0,0,0,0,0,0,5,0,-1,-1,-1,-1,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,0,0,0,0,1
script.google.com,0,0,1,4,0,0,0,0,0,26,0,0,0,0,0,1
kirlo.imanefirdaouissi.org,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,1
rb.gy,0,0,0,1,0,0,0,0,0,1,1,-1,-1,-1,-1,1
magiceden.com,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1
app99publishid.start.page,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
bt-internet-106032.weeblysite.com,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,1
packages.mpinsureit.com,0,0,0,3,0,0,1,0,0,5,0,0,0,0,0,1
43.134.167.94,0,0,1,3,1,0,0,0,0,1,1,-1,-1,-1,-1,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,0,0,0,0,1
ipfs.io,0,0,1,2,0,0,0,0,0,10,0,0,0,0,0,1
web3-node-ct0.pages.dev,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,1
mufg.wukongpc.com,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,1
sites.google.com,0,0,0,3,0,0,0,0,0,26,0,0,0,0,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,0,0,0,0,1
worldwipes.com,0,0,0,2,0,0,0,0,0,19,0,0,0,0,0,1
review-access1.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
pub-aef9f3de4fb342f494db8840cb2fa1bf.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
ixi12.weebly.com,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1
app.convertkit.com,0,0,0,3,0,0,1,0,0,11,0,0,0,0,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,26,0,1,0,0,0,1
cloudflare-ipfs.com,0,0,1,2,0,0,0,1,0,6,0,0,0,0,0,1
xghdgf.web.app,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
la-ks.weebly.com,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,1
raindfaith.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
ipfs.eth.aragon.network,0,0,1,2,0,0,0,0,0,7,0,0,0,0,0,1
pub-1b0adb2146a640a0b0ec2645f84b6a9a.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
danailovatanaso.samcart.com,0,0,0,2,0,0,1,0,0,10,0,0,0,0,0,1
violation-policy-meta-ticket-id6398565.vercel.app,0,0,1,0,0,0,0,1,0,1,1,-1,-1,-1,-1,1
taplink.cc,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,1
bafybeibowjo4wr25y434f4v4b2yjfanntkratblkh7lwysd737bktbrv6m.ipfs.cf-ipfs.com,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,1
chink.pages.dev,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
rrkelly2.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1
ow.ly,0,0,0,1,0,0,1,0,0,15,0,1,0,0,0,1
swartephen.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,-1,-1,-1,-1,1
k8mc42.webwave.dev,0,0,0,0,0,0,0,0,0,5,0,-1,-1,-1,-1,1
pub-ced63b7b99dc4dd882b4e84eacc3e732.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
clienti-bnl.com,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
ahead-frill-legume.glitch.me,0,0,0,0,0,0,0,1,0,1,1,-1,-1,-1,-1,1
hello-world-winter-fire-04d6.deydatulma.workers.dev,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
demo-site.bwpsites.com,0,0,1,4,0,0,0,1,0,3,0,-1,-1,-1,-1,1
shorturl.at,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
chats.ourt-media.workers.dev,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
sites.google.com,0,0,1,3,0,0,0,0,0,26,0,0,0,0,1,1
vmrecordingforyou.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
cloudflare-ipfs.com,0,1,1,2,0,0,0,1,0,6,0,0,0,0,0,1
poagroz.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
weps.org,0,0,0,2,0,0,0,0,0,22,0,0,0,0,0,1
pub-1608e2c3d7714b3aaecbab3b93f1e944.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1
rayjanikowski7157914.activehosted.com,0,0,1,2,0,0,0,0,0,19,0,0,0,0,0,1
edocsreviewuser-attached.web.app,0,0,0,0,0,0,0,1,0,1,1,-1,-1,-1,-1,1
linktr.ee,0,0,0,1,0,0,0,0,0,1,1,-1,-1,-1,-1,1
btinternet-100857.weeblysite.com,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,1
emu110aofh.wixstudio.io,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
inagea-2135.zaesransnkire.workers.dev,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
djueiroklamsjurkidjhfnmsun3849i850q12j47jdkflkgiokshhuash1.pages.dev,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
outlook-de-c6fa.martukerzo.workers.dev,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,-1,-1,-1,-1,1
pub-5764dc83c8c2473d863697e81177749e.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
itau2024promo.000webhostapp.com,0,0,0,0,0,0,0,0,0,8,0,-1,-1,-1,-1,1
buddhasekabirtak.org,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,1
pub-70ca94bb285246afbdf39d0b31daedcc.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1
cloudflare-ipfs.com,0,1,1,2,0,0,0,1,0,6,0,-1,-1,-1,-1,1
wir-liefern-beste-logistik.com,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,0,0,0,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,-1,-1,-1,-1,1
auth-walletmetamask.gitbook.io,0,0,0,1,0,0,0,1,0,10,0,-1,-1,-1,-1,1
oficina-digital-42144.web.app,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
nyfvkyxki.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,0,0,0,0,1
pub-eed9897ca40d4346a534a92e576de6bb.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
ployed-to-the-github-pages-environment-by-the-pages-build.pages.dev,0,0,1,0,0,0,0,1,0,1,1,-1,-1,-1,-1,1
metasuport-requestforreview.net,0,0,1,1,0,0,0,1,1,1,1,-1,-1,-1,-1,1
43.134.167.94,0,0,1,3,1,0,0,0,0,1,1,-1,-1,-1,-1,1
short.im,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
cloudflare-ipfs.com,0,0,1,2,0,0,0,1,0,6,0,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,26,0,0,0,0,0,1
domappcheckomeg6.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
mmapphubs.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
txmygvrefunhgygt.pages.dev,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
dqs1shln.dreamwp.com,0,0,0,3,0,0,0,0,0,8,0,-1,-1,-1,-1,1
pub-c7e3192c6b7e425bbef0f11ad2964a09.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
egydedujdn.weeblysite.com,0,0,0,0,0,0,0,0,0,11,0,-1,-1,-1,-1,1
tinyurl.com,0,0,0,1,0,0,1,0,0,22,0,0,0,0,0,1
fantasticdomainmailserverautentication01.pages.dev,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
pub-592a79d96afc4baca49b7f6b87af764e.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
ssitweb.com.br,0,0,0,2,0,0,0,0,0,6,0,-1,-1,-1,-1,1
mysunrise-ch.preservacontabilidade.com.br,0,0,1,1,0,0,0,1,0,17,0,-1,-1,-1,-1,1
metamaskwalletm.webflow.io,0,0,0,0,0,0,0,0,0,11,0,-1,-1,-1,-1,1
jjf.rew.mybluehost.me,0,0,0,2,0,0,0,0,0,7,0,-1,-1,-1,-1,1
reload-page-manual-10097478233.firebaseapp.com,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1
